,RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
318,319,"Brandan Wright, F",MEM,12,17.7,-1.41,-0.52,-1.92,0.05
319,320,"Otto Porter Jr., SF",WSH,75,30.3,-1.68,-0.27,-1.95,0.59
320,321,"Myles Turner, C",IND,60,22.8,-2.26,0.31,-1.95,0.34
321,322,"Ian Clark, G",GS,66,8.8,0.28,-2.24,-1.96,0.14
322,323,"Jordan Adams, SG",MEM,2,7.5,-1.63,-0.33,-1.96,0.0
323,324,"Lance Thomas, F",NY,59,22.3,-2.07,0.1,-1.96,0.31
324,325,"Evan Turner, G",BOS,81,28.0,-1.62,-0.35,-1.97,0.55
325,326,"Norris Cole, PG",NO,45,26.6,-0.11,-1.87,-1.98,0.28
326,327,"Derrick Williams, PF",NY,80,17.9,-0.04,-1.94,-1.98,0.32
327,328,"Ty Lawson, G",HOU/IND,66,21.4,-0.99,-1.0,-2.0,0.31
328,329,"John Henson, F",MIL,57,16.8,-1.88,-0.13,-2.02,0.19
329,330,"Dion Waiters, G",OKC,78,27.6,-0.95,-1.08,-2.03,0.42
330,331,"Aaron Brooks, G",CHI,69,16.1,0.03,-2.07,-2.05,0.2
331,332,"Rodney Stuckey, PG",IND,58,22.0,-1.18,-0.89,-2.06,0.21
332,333,"Jerian Grant, G",NY,76,16.6,-2.37,0.3,-2.07,0.2
333,334,"Jusuf Nurkic, C",DEN,32,17.1,-1.38,-0.69,-2.07,0.09
334,335,"Gary Neal, PG",WSH,40,20.2,-0.3,-1.84,-2.14,0.09
335,336,"Damjan Rudez, SF",MIN,33,8.4,-1.37,-0.85,-2.22,0.02
336,337,"James Michael McAdoo, SF",GS,41,6.4,-0.63,-1.61,-2.23,0.01
337,338,"Jeff Green, PF",MEM/LAC,80,28.2,-2.18,-0.07,-2.25,0.08
338,339,"Tyler Hansbrough, PF",CHA,44,7.8,-1.87,-0.38,-2.25,0.01
339,340,"Nik Stauskas, G",PHI,73,24.8,-0.22,-2.03,-2.25,0.07
340,341,"Robert Sacre, C",LAL,25,12.8,-2.52,0.25,-2.26,0.01
341,342,"Alexis Ajinca, C",NO,59,14.6,-2.91,0.62,-2.29,0.01
342,343,"Tyler Zeller, C",BOS,60,11.8,-0.76,-1.53,-2.3,0.0
343,344,"Nerlens Noel, C",PHI,67,29.3,-1.91,-0.39,-2.3,0.01
344,345,"Austin Rivers, SG",LAC,67,21.9,-2.48,0.16,-2.32,-0.02
345,346,"Delon Wright, SG",TOR,27,8.5,-2.26,-0.12,-2.38,-0.01
346,347,"Chuck Hayes, PF",HOU,2,12.0,-1.82,-0.56,-2.38,-0.0
347,348,"James Johnson, PF",TOR,57,16.2,-2.12,-0.27,-2.39,-0.05
348,349,"Edy Tavares, C",ATL,11,6.6,-1.63,-0.77,-2.4,-0.01
349,350,"Joffrey Lauvergne, F",DEN,59,17.6,-1.06,-1.37,-2.44,-0.09
350,351,"Jameer Nelson, G",DEN,39,26.6,-1.55,-0.9,-2.44,-0.1
351,352,"Jeremy Evans, F",DAL,30,8.4,-2.86,0.38,-2.48,-0.03
352,353,"Richard Jefferson, F",CLE,74,17.9,-1.66,-0.88,-2.54,-0.21
353,354,"Wayne Ellington, SG",BKN,76,21.3,-1.89,-0.66,-2.55,-0.27
354,355,"Drew Gooden, PF",WSH,30,10.2,-1.1,-1.45,-2.55,-0.05
355,356,"Elton Brand, PF",PHI,17,13.2,-2.6,0.01,-2.59,-0.05
356,357,"Jonathon Simmons, G",SA,55,14.8,-1.49,-1.1,-2.59,-0.16
357,358,"Nick Young, G",LAL,54,19.1,-1.6,-1.01,-2.61,-0.21
358,359,"Greivis Vasquez, PG",MIL,23,20.0,-0.6,-2.02,-2.62,-0.1
359,360,"Eric Moreland, C",SAC,8,6.0,-2.77,0.13,-2.63,-0.01
360,361,"Nazr Mohammed, C",OKC,5,3.8,-2.31,-0.34,-2.65,-0.01
361,362,"Ryan Kelly, PF",LAL,36,13.1,-2.6,-0.05,-2.65,-0.11
362,363,"Tyler Ennis, G",MIL,46,14.2,-2.34,-0.33,-2.67,-0.16
363,364,"Orlando Johnson, SG",PHX/NO,7,14.4,-2.68,0.01,-2.67,-0.03
364,365,"Kosta Koufos, C",SAC,78,19.0,-1.87,-0.81,-2.68,-0.39
365,366,"Nate Robinson, PG",NO,2,11.5,-2.36,-0.33,-2.69,-0.01
366,367,"D'Angelo Russell, PG",LAL,80,28.2,-0.91,-1.82,-2.72,-0.65
367,368,"Dewayne Dedmon, C",ORL,58,12.2,-1.94,-0.78,-2.72,-0.2
368,369,"Chris Andersen, PF",MIA/MEM,27,14.9,-2.52,-0.22,-2.73,-0.11
369,370,"Mike Miller, SG",DEN,47,7.9,-1.31,-1.45,-2.76,-0.12
370,371,"Steve Blake, PG",DET,58,17.0,-1.14,-1.62,-2.77,-0.31
371,372,"Chris Kaman, C",POR,16,7.0,-1.97,-0.81,-2.78,-0.04
372,373,"Cameron Bairstow, PF",CHI,18,5.7,-2.76,-0.02,-2.78,-0.04
373,374,"Joe Young, G",IND,41,9.4,-0.98,-1.81,-2.78,-0.13
374,375,"Bobby Portis, F",CHI,62,17.8,-1.68,-1.11,-2.79,-0.36
375,376,"Justin Holiday, SF",ATL/CHI,53,14.6,-1.45,-1.34,-2.79,-0.26
376,377,"Trey Lyles, PF",UTAH,80,17.3,-2.77,-0.03,-2.79,-0.44
377,378,"Aaron Harrison, G",CHA,21,4.4,-2.51,-0.31,-2.82,-0.04
378,379,"Arron Afflalo, G",NY,71,33.4,-2.01,-0.83,-2.84,-0.87
379,380,"Branden Dawson, SF",LAC,6,4.8,-2.74,-0.1,-2.84,-0.01
380,381,"Markel Brown, G",BKN,62,15.8,0.42,-3.28,-2.86,-0.38
381,382,"Jordan Mickey, F",BOS,16,3.6,-3.26,0.38,-2.88,-0.02
382,383,"Anderson Varejao, C",CLE/GS,53,9.4,-3.18,0.3,-2.88,-0.2
383,384,"Noah Vonleh, PF",POR,78,15.1,-4.5,1.61,-2.89,-0.46
384,385,"Thomas Robinson, F",BKN,71,12.9,-1.64,-1.29,-2.93,-0.4
385,386,"Joel Anthony, C",DET,19,5.1,-3.57,0.64,-2.93,-0.04
386,387,"Jarnell Stokes, C",MEM/MIA,7,2.6,-2.88,-0.05,-2.94,-0.01
387,388,"Sonny Weems, SG",PHX/PHI,43,11.6,-2.03,-0.92,-2.94,-0.23
388,389,"Xavier Munford, G",MEM,14,17.4,-2.55,-0.4,-2.95,-0.11
389,390,"Brandon Rush, F",GS,72,14.7,-0.97,-2.01,-2.97,-0.5
390,391,"Dante Cunningham, F",NO,80,24.6,-1.46,-1.58,-3.04,-1.03
391,392,"Carl Landry, PF",PHI,36,15.8,0.38,-3.43,-3.05,-0.3
392,393,"Zach LaVine, SG",MIN,82,28.0,1.05,-4.1,-3.05,-1.23
393,394,"Kevin Seraphin, C",NY,48,11.0,-3.31,0.25,-3.06,-0.27
394,395,"Kevin Martin, SG",MIN/SA,55,19.9,-1.94,-1.12,-3.06,-0.57
395,396,"Archie Goodwin, SG",PHX,57,19.5,-0.01,-3.07,-3.08,-0.62
396,397,"Joe Harris, SF",CLE,5,3.0,-2.07,-1.02,-3.09,-0.01
397,398,"Anthony Bennett, F",TOR,19,4.4,-1.66,-1.44,-3.1,-0.05
398,399,"Alonzo Gee, SF",NO,73,22.4,-2.76,-0.34,-3.11,-0.94
399,400,"Beno Udrih, PG",MEM/MIA,44,16.1,-2.98,-0.14,-3.12,-0.38
400,401,"Kevon Looney, F",GS,5,4.2,-2.12,-1.01,-3.13,-0.01
401,402,"Justin Harper, PF",DET,5,7.0,-1.88,-1.27,-3.15,-0.02
402,403,"Chris McCullough, F",BKN,24,15.1,-1.55,-1.6,-3.15,-0.21
403,404,"James Anderson, SG",SAC,51,14.1,-2.02,-1.14,-3.16,-0.45
404,405,"Ray McCallum, PG",SA/MEM,41,11.6,-2.49,-0.69,-3.19,-0.28
405,406,"Tayshaun Prince, SF",MIN,77,19.0,-4.8,1.6,-3.2,-0.89
406,407,"Kostas Papanikolaou, SF",DEN,26,11.3,-3.2,-0.02,-3.22,-0.17
407,408,"Bojan Bogdanovic, SF",BKN,79,26.8,-0.29,-2.93,-3.22,-1.35
408,409,"Sasha Kaun, C",CLE,25,3.8,-2.51,-0.76,-3.27,-0.07
409,410,"T.J. Warren, SF",PHX,47,22.8,-1.16,-2.12,-3.28,-0.75
410,411,"Rashad Vaughn, G",MIL,70,14.3,-2.73,-0.57,-3.3,-0.67
411,412,"Jimmer Fredette, G",NO/NY,6,3.0,-2.53,-0.77,-3.3,-0.01
412,413,"Luis Montero, SG",POR,12,3.5,-2.37,-0.96,-3.33,-0.03
413,414,"Jason Smith, F",ORL,76,15.5,-2.49,-0.87,-3.36,-0.84
414,415,"Emmanuel Mudiay, G",DEN,68,30.4,-1.17,-2.21,-3.38,-1.56
415,416,"Nikola Pekovic, C",MIN,12,13.0,-3.65,0.27,-3.38,-0.11
416,417,"Jahlil Okafor, C",PHI,53,30.0,-3.26,-0.13,-3.39,-1.19
417,418,"Keith Appling, PG",ORL,5,5.4,-2.86,-0.57,-3.43,-0.02
418,419,"Nick Collison, F",OKC,59,11.8,-3.65,0.2,-3.45,-0.55
419,420,"Omer Asik, C",NO,68,17.3,-3.57,0.11,-3.45,-0.93
420,421,"Henry Sims, C",BKN,14,18.8,-2.07,-1.39,-3.46,-0.21
421,422,"Cliff Alexander, PF",POR,8,4.5,-3.29,-0.21,-3.51,-0.03
422,423,"C.J. Watson, PG",ORL,33,19.9,-0.85,-2.67,-3.52,-0.57
423,424,"Shayne Whittington, PF",IND,7,5.9,-2.48,-1.08,-3.56,-0.04
424,425,"JaKarr Sampson, SF",PHI/DEN,73,15.9,-2.29,-1.31,-3.6,-1.05
425,426,"Mo Williams, PG",CLE,41,18.2,-2.5,-1.1,-3.6,-0.66
426,427,"Jorge Gutierrez, G",CHA,12,5.3,-2.21,-1.41,-3.62,-0.06
427,428,"James Young, G",BOS,29,6.9,-2.38,-1.25,-3.63,-0.19
428,429,"Brian Roberts, PG",CHA/POR,51,9.2,-1.85,-1.83,-3.68,-0.45
429,430,"Julius Randle, PF",LAL,81,28.2,-2.39,-1.36,-3.74,-2.29
430,431,"Pat Connaughton, SG",POR,34,4.2,-2.91,-0.84,-3.75,-0.14
431,432,"Alex Len, C",PHX,78,23.3,-3.1,-0.67,-3.76,-1.9
432,433,"Kyle Singler, F",OKC,68,14.4,-3.11,-0.71,-3.82,-1.05
433,434,"Timofey Mozgov, C",CLE,76,17.4,-3.13,-0.7,-3.83,-1.33
434,435,"Raymond Felton, G",DAL,80,27.4,-2.19,-1.64,-3.83,-2.31
435,436,"Erick Green, PG",DEN/UTAH,9,4.7,-3.38,-0.45,-3.83,-0.04
436,437,"Stanley Johnson, SF",DET,73,23.1,-2.18,-1.66,-3.84,-1.81
437,438,"Derrick Rose, PG",CHI,66,31.8,-0.49,-3.37,-3.85,-2.29
438,439,"Damien Inglis, SF",MIL,20,7.8,-3.05,-0.85,-3.89,-0.17
439,440,"Lou Amundson, PF",NY,29,7.0,-3.43,-0.5,-3.93,-0.23
440,441,"Jared Cunningham, G",CLE/MIL,44,9.3,-3.13,-0.84,-3.97,-0.47
441,442,"Udonis Haslem, PF",MIA,37,7.0,-3.84,-0.14,-3.98,-0.29
442,443,"DeJuan Blair, C",WSH,29,7.5,-2.95,-1.06,-4.01,-0.27
443,444,"Mitch McGary, PF",OKC,20,3.6,-2.93,-1.21,-4.13,-0.1
444,445,"Kendall Marshall, PG",PHI,30,13.3,-0.77,-3.38,-4.15,-0.53
445,446,"Spencer Dinwiddie, PG",DET,12,13.3,-3.12,-1.09,-4.21,-0.2
446,447,"Tibor Pleiss, C",UTAH,12,6.8,-2.72,-1.51,-4.23,-0.1
447,448,"Jeff Ayres, F",LAC,17,6.3,-2.7,-1.54,-4.23,-0.14
448,449,"Bruno Caboclo, F",TOR,6,7.2,-3.34,-0.91,-4.25,-0.06
449,450,"Elliot Williams, SG",MEM,5,9.0,-3.83,-0.43,-4.25,-0.06
450,451,"Shane Larkin, G",BKN,78,22.4,-0.33,-4.11,-4.45,-2.66
451,452,"Johnny O'Bryant III, F",MIL,66,13.0,-4.37,-0.19,-4.55,-1.28
452,453,"Ryan Hollins, C",MEM/WSH,37,12.4,-3.14,-1.56,-4.7,-0.73
453,454,"Cleanthony Early, SF",NY,17,9.1,-4.56,-0.14,-4.7,-0.25
454,455,"Bryce Cotton, G",PHX/MEM,8,4.9,-3.42,-1.3,-4.72,-0.06
455,456,"Greg Smith, PF",MIN,18,10.7,-3.54,-1.29,-4.82,-0.33
456,457,"Russ Smith, PG",MEM,15,4.4,-3.15,-1.73,-4.88,-0.13
457,458,"Terrence Jones, PF",HOU,50,20.9,-1.57,-3.32,-4.89,-1.92
458,459,"Kendrick Perkins, C",NO,37,14.6,-3.39,-1.58,-4.97,-1.01
459,460,"Andrea Bargnani, C",BKN,46,13.8,-3.24,-1.74,-4.97,-1.14
460,461,"Adreian Payne, PF",MIN,52,9.3,-3.49,-1.48,-4.97,-0.88
461,462,"Briante Weber, PG",MIA/MEM,7,24.1,-3.49,-1.64,-5.13,-0.34
462,463,"Terry Rozier, SG",BOS,39,8.0,-4.03,-1.26,-5.28,-0.66
463,464,"Lorenzo Brown, G",PHX,8,7.6,-3.27,-2.25,-5.52,-0.13
464,465,"Tony Wroten, SG",PHI,8,18.0,-1.74,-3.89,-5.63,-0.36
465,466,"P.J. Hairston, SF",CHA/MEM,66,19.9,-3.4,-2.24,-5.64,-2.96
466,467,"Kelly Oubre Jr., SG",WSH,63,10.7,-3.03,-2.89,-5.92,-1.73
467,468,"Roy Hibbert, C",LAL,81,23.2,-4.09,-2.64,-6.73,-5.71
