,RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
316,317,"Jon Brockman, PF",MIL,63,10.7,-2.56,0.17,-2.39,0.31
317,318,"Dominic McGuire, PF",CHA,52,14.6,-3.54,1.15,-2.39,0.34
318,319,"Troy Murphy, PF",NJ/BOS,35,13.3,-3.14,0.73,-2.4,0.21
319,320,"Sebastian Telfair, PG",MIN,37,19.2,0.03,-2.47,-2.44,0.33
320,321,"Tony Battie, C",PHI,38,9.9,-3.81,1.32,-2.48,0.15
321,322,"Mo Williams, PG",CLE/LAC,58,30.8,1.2,-3.69,-2.49,0.73
322,323,"Will Bynum, PG",DET,61,18.4,0.21,-2.71,-2.5,0.43
323,324,"Carlos Arroyo, PG",MIA/BOS,64,18.5,-3.02,0.51,-2.51,0.44
324,325,"Garret Siler, C",PHX,21,4.8,-0.54,-1.97,-2.52,0.04
325,326,"Eric Bledsoe, SG",LAC,81,22.7,-2.06,-0.47,-2.52,0.68
326,327,"Robin Lopez, C",PHX,67,14.8,-1.26,-1.28,-2.54,0.37
327,328,"Damion James, SF",NJ,25,16.1,-3.45,0.91,-2.55,0.15
328,329,"Zabian Dowdell, PG",PHX,24,12.2,-1.35,-1.2,-2.55,0.1
329,330,"Zaza Pachulia, C",ATL,79,15.7,-2.66,0.11,-2.55,0.42
330,331,"Quincy Pondexter, F",NO,66,11.1,-3.52,0.96,-2.56,0.24
331,332,"Jermaine O'Neal, C",BOS,24,18.0,-3.84,1.23,-2.61,0.13
332,333,"Corey Maggette, SF",MIL,67,20.9,0.23,-2.84,-2.61,0.44
333,334,"Hilton Armstrong, PF",WSH/ATL,53,9.2,-3.49,0.86,-2.62,0.16
334,335,"JJ Redick, SG",ORL,59,25.6,0.21,-2.86,-2.66,0.44
335,336,"Sasha Vujacic, SG",LAL/NJ,67,24.6,-0.04,-2.62,-2.66,0.47
336,337,"Earl Clark, SF",PHX/ORL,42,11.0,-2.74,0.05,-2.7,0.12
337,338,"Nenad Krstic, C",OKC/BOS,71,22.1,-1.72,-1.01,-2.73,0.37
338,339,"Renaldo Balkman, SF",DEN/NY,8,7.8,-2.43,-0.3,-2.74,0.02
339,340,"Semih Erden, C",BOS/CLE,41,14.5,-2.67,-0.07,-2.74,0.13
340,341,"Al-Farouq Aminu, SF",LAC,81,17.9,-2.45,-0.41,-2.86,0.21
341,342,"Brian Scalabrine, PF",CHI,18,4.9,-2.05,-0.82,-2.87,0.01
342,343,"Quinton Ross, SF",NJ,36,9.8,-4.39,1.5,-2.89,0.05
343,344,"Craig Brackins, PF",PHI,3,11.0,-1.99,-0.9,-2.89,0.0
344,345,"Chris Quinn, PG",SA,41,7.1,-0.74,-2.16,-2.91,0.04
345,346,"Shelden Williams, C",DEN/NY,59,15.4,-2.33,-0.58,-2.91,0.11
346,347,"Mike Harris, SF",HOU,4,4.0,-2.66,-0.25,-2.91,0.0
347,348,"Hamady Ndiaye, C",WSH,16,5.0,-2.55,-0.37,-2.92,0.01
348,349,"Rodney Carney, SG",GS/MEM,27,12.4,-1.58,-1.35,-2.93,0.04
349,350,"Josh Childress, F",PHX,54,16.6,-0.91,-2.02,-2.93,0.09
350,351,"Etan Thomas, C",ATL,13,6.3,-2.4,-0.55,-2.95,0.01
351,352,"Acie Law, PG",MEM/GS,51,14.2,-1.5,-1.46,-2.96,0.06
352,353,"Jermaine Taylor, SG",HOU/SAC,34,14.2,0.42,-3.39,-2.97,0.04
353,354,"Samuel Dalembert, C",SAC,80,24.2,-2.28,-0.69,-2.97,0.14
354,355,"Udonis Haslem, PF",MIA,13,26.5,-2.19,-0.86,-3.05,0.01
355,356,"Dante Cunningham, F",POR/CHA,78,21.0,-3.85,0.78,-3.07,0.01
356,357,"Martell Webster, SF",MIN,46,23.8,0.11,-3.19,-3.08,-0.0
357,358,"Kosta Koufos, C",MIN/DEN,50,8.7,-1.61,-1.5,-3.11,-0.01
358,359,"Francisco Elson, C",UTAH,62,9.8,-4.22,1.11,-3.11,-0.01
359,360,"Kirk Hinrich, SG",WSH/ATL,72,30.0,-1.21,-1.9,-3.11,-0.05
360,361,"Travis Outlaw, SF",NJ,82,28.8,-2.47,-0.67,-3.14,-0.1
361,362,"Didier Ilunga-Mbenga, C",NO,41,8.0,-4.79,1.6,-3.19,-0.02
362,363,"Wayne Ellington, SG",MIN,62,19.0,-1.68,-1.54,-3.21,-0.11
363,364,"Evan Turner, G",PHI,78,23.0,-2.7,-0.53,-3.22,-0.18
364,365,"Timofey Mozgov, C",NY/DEN,45,11.6,-2.84,-0.39,-3.23,-0.06
365,366,"Mustafa Shakur, PG",WSH,22,7.2,-1.64,-1.59,-3.23,-0.02
366,367,"Jerry Stackhouse, SF",MIA,7,7.1,-2.88,-0.37,-3.25,-0.01
367,368,"Gary Forbes, F",DEN,63,12.6,-0.17,-3.08,-3.25,-0.1
368,369,"Charlie Bell, SG",GS,19,9.0,-3.41,0.15,-3.26,-0.02
369,370,"Pape Sy, SF",ATL,3,7.0,-2.47,-0.81,-3.28,-0.0
370,371,"Marcus Banks, PG",TOR,3,7.3,-2.64,-0.65,-3.29,-0.0
371,372,"Darko Milicic, C",MIN,69,24.4,-2.65,-0.65,-3.3,-0.26
372,373,"Morris Peterson, SG",OKC,4,5.8,-2.88,-0.44,-3.33,-0.0
373,374,"Darnell Jackson, PF",SAC,59,8.2,-0.89,-2.45,-3.34,-0.09
374,375,"Xavier Henry, SG",MEM,38,13.9,-3.07,-0.28,-3.35,-0.1
375,376,"Ime Udoka, F",SA,20,6.5,-3.47,0.12,-3.36,-0.02
376,377,"Brandon Rush, F",IND,67,26.2,-2.03,-1.34,-3.37,-0.35
377,378,"JJ Hickson, C",CLE,80,28.2,-1.12,-2.24,-3.37,-0.45
378,379,"Larry Sanders, PF",MIL,60,14.5,-4.09,0.7,-3.39,-0.19
379,380,"Maurice Ager, SF",MIN,4,7.3,-2.5,-0.9,-3.39,-0.01
380,381,"Antonio Daniels, PG",PHI,4,8.8,-2.75,-0.66,-3.41,-0.01
381,382,"Trey Johnson, SG",LAL/TOR,8,11.8,-2.1,-1.32,-3.42,-0.02
382,383,"Cole Aldrich, C",OKC,18,7.9,-3.96,0.49,-3.47,-0.04
383,384,"Luke Babbitt, F",POR,24,5.7,-3.24,-0.22,-3.47,-0.04
384,385,"Ronald Dupree, SF",TOR,3,4.3,-2.84,-0.64,-3.48,-0.0
385,386,"Hakim Warrick, PF",PHX,80,17.7,0.19,-3.69,-3.5,-0.41
386,387,"Melvin Ely, C",DEN,30,12.2,-2.67,-0.83,-3.5,-0.11
387,388,"John Lucas III, PG",CHI,2,5.0,-2.86,-0.66,-3.52,-0.0
388,389,"Andres Nocioni, SF",PHI,54,17.2,-1.11,-2.51,-3.62,-0.34
389,390,"DeMarre Carroll, F",MEM/HOU,12,4.2,-3.11,-0.52,-3.62,-0.02
390,391,"Royal Ivey, PG",OKC,25,6.2,-3.05,-0.58,-3.63,-0.06
391,392,"Lance Stephenson, G",IND,12,9.6,-2.3,-1.34,-3.64,-0.05
392,393,"Andris Biedrins, C",GS,59,23.7,-2.81,-0.87,-3.68,-0.58
393,394,"Roger Mason Jr., SG",NY,26,12.3,-2.79,-0.9,-3.69,-0.13
394,395,"Garrett Temple, SF",SA/MIL/CHA,24,9.6,-2.47,-1.24,-3.71,-0.09
395,396,"Armon Johnson, PG",POR,38,7.3,-1.53,-2.23,-3.75,-0.13
396,397,"Sherron Collins, PG",CHA,20,3.3,-2.26,-1.51,-3.77,-0.03
397,398,"Alonzo Gee, SF",SA/WSH/CLE,56,20.0,-2.32,-1.46,-3.78,-0.55
398,399,"Dexter Pittman, C",MIA,2,5.5,-3.0,-0.79,-3.79,-0.01
399,400,"Yi Jianlian, SF",WSH,63,17.7,-2.74,-1.06,-3.79,-0.55
400,401,"Luke Walton, SF",LAL,54,9.0,-3.68,-0.13,-3.8,-0.23
401,402,"Solomon Jones, PF",IND,39,13.5,-3.07,-0.76,-3.83,-0.28
402,403,"Juwan Howard, PF",MIA,57,10.4,-3.99,0.16,-3.83,-0.29
403,404,"Joel Przybilla, C",POR/CHA,36,14.4,-4.59,0.75,-3.84,-0.25
404,405,"Andy Rautins, SG",NY,5,4.8,-2.63,-1.24,-3.86,-0.01
405,406,"Patrick Ewing Jr., SF",NO,7,2.7,-3.29,-0.61,-3.9,-0.01
406,407,"Ramon Sessions, G",CLE,81,26.3,1.28,-5.23,-3.95,-1.27
407,408,"Steve Blake, PG",LAL,79,20.0,-3.57,-0.42,-3.99,-0.93
408,409,"Terrence Williams, SG",NJ/HOU,21,13.8,-2.57,-1.43,-4.0,-0.18
409,410,"Nikola Pekovic, C",MIN,65,13.6,-2.23,-1.79,-4.03,-0.58
410,411,"Jordan Hill, C",HOU,72,15.6,-2.2,-1.9,-4.1,-0.78
411,412,"James Anderson, SG",SA,26,11.0,-1.71,-2.41,-4.11,-0.2
412,413,"Jason Kapono, SG",PHI,24,4.7,-3.27,-0.94,-4.21,-0.11
413,414,"Chris Johnson, C",POR/BOS,14,9.9,-3.69,-0.56,-4.25,-0.11
414,415,"Derrick Caracter, PF",LAL,41,5.2,-2.41,-1.86,-4.27,-0.18
415,416,"Joel Anthony, C",MIA,75,19.5,-4.32,-0.0,-4.32,-1.22
416,417,"Gordon Hayward, SF",UTAH,72,16.9,-1.92,-2.42,-4.34,-1.01
417,418,"Earl Barron, C",PHX/MIL/POR,21,14.5,-4.1,-0.24,-4.34,-0.26
418,419,"Jason Maxiell, PF",DET,57,16.3,-2.95,-1.43,-4.38,-0.8
419,420,"Marcus Cousin, C",UTAH,4,4.5,-3.64,-0.76,-4.4,-0.02
420,421,"Byron Mullens, C",OKC,13,6.5,-4.31,-0.17,-4.48,-0.08
421,422,"DaJuan Summers, SF",DET,22,9.0,-2.79,-1.72,-4.51,-0.19
422,423,"Kevin Seraphin, C",WSH,58,10.9,-3.58,-0.94,-4.52,-0.63
423,424,"Antoine Wright, SF",SAC,7,4.4,-3.49,-1.1,-4.59,-0.03
424,425,"Sasha Pavlovic, SG",DAL/NO/BOS,31,11.7,-3.94,-0.75,-4.69,-0.38
425,426,"Joe Smith, PF",NJ/LAL,16,4.3,-5.3,0.61,-4.69,-0.08
426,427,"Fabricio Oberto, C",POR,5,9.0,-3.16,-1.54,-4.69,-0.05
427,428,"Pops Mensah-Bonsu, PF",NO,7,5.0,-3.8,-0.91,-4.7,-0.04
428,429,"Jawad Williams, SF",CLE,26,15.0,-3.05,-1.71,-4.75,-0.44
429,430,"Chris Duhon, PG",ORL,51,15.2,-3.18,-1.59,-4.77,-0.85
430,431,"Solomon Alabi, C",TOR,12,4.9,-4.5,-0.28,-4.78,-0.07
431,432,"Raja Bell, SG",UTAH,68,30.8,-2.65,-2.16,-4.81,-2.44
432,433,"Jonny Flynn, PG",MIN,53,18.5,-1.67,-3.49,-5.16,-1.42
433,434,"Theo Ratliff, C",LAL,10,7.1,-5.0,-0.18,-5.19,-0.1
434,435,"Bobby Simmons, SF",SA,2,8.0,-4.39,-0.83,-5.22,-0.02
435,436,"Ish Smith, PG",HOU/MEM,43,10.3,-2.88,-2.36,-5.23,-0.66
436,437,"DeSagana Diop, C",CHA,16,11.3,-6.16,0.75,-5.41,-0.28
437,438,"Avery Bradley, PG",BOS,31,5.2,-4.18,-1.38,-5.57,-0.27
438,439,"Brian Cardinal, PF",DAL,56,11.0,-5.15,-0.47,-5.62,-1.03
439,440,"Sonny Weems, SG",TOR,59,23.9,-1.7,-3.98,-5.68,-2.55
440,441,"Darius Songaila, PF",PHI,10,7.1,-3.97,-1.77,-5.73,-0.13
441,442,"Josh Powell, PF",ATL,54,12.1,-3.48,-2.44,-5.92,-1.21
442,443,"Hasheem Thabeet, C",MEM/HOU,47,7.9,-4.72,-1.21,-5.93,-0.73
443,444,"Sean Marks, PF",POR,29,7.2,-4.68,-1.25,-5.93,-0.4
444,445,"Malik Allen, PF",ORL,18,9.9,-5.45,-0.9,-6.35,-0.38
445,446,"Jarron Collins, C",LAC/POR,28,6.5,-6.18,-0.17,-6.35,-0.41
446,447,"Stephen Graham, SF",NJ,59,16.3,-4.55,-3.18,-7.73,-2.94
