,PLAYER,TEAM,AGE,GP,W,L,MIN,DEF RTG,DREB,DREB%,%DREB,STL,STL%,BLK,%BLK,OPP PTS OFF TOV,OPP PTS 2ND CHANCE,OPP PTS FB,OPP PTS PAINT,DEF WS
175,Vince Carter,MEM,38,66,45,21,16.5,99.2,1.6,9.6,14.5,0.7,23.2,0.2,17.3,4.1,4.0,4.4,12.3,0.073
176,Trey Burke,UTA,22,76,35,41,30.1,105.3,2.3,7.7,11.7,0.9,17.6,0.2,5.5,10.5,8.1,8.4,25.8,0.073
177,Mo Williams,CHA,32,68,20,48,29.1,105.2,2.2,7.8,11.6,0.7,15.3,0.2,7.3,8.4,7.6,7.4,25.6,0.073
178,Andre Drummond,DET,21,82,32,50,30.5,105.5,8.1,27.2,40.4,0.9,19.4,1.9,61.7,10.3,8.5,7.2,26.8,0.073
179,Beno Udrih,MEM,32,79,55,24,18.9,101.0,1.6,8.1,12.3,0.6,18.5,0.1,6.7,5.6,4.7,5.5,15.2,0.072
180,Rasual Butler,WAS,36,75,39,36,20.1,101.7,2.3,10.5,15.7,0.4,16.9,0.3,14.5,6.9,5.7,5.2,16.5,0.072
181,Tyler Zeller,BOS,25,82,40,42,21.1,102.3,3.9,17.8,26.7,0.2,6.7,0.6,45.2,7.8,6.2,4.9,19.9,0.072
182,Tyler Johnson,MIA,23,32,15,17,18.8,101.5,2.1,10.8,17.1,1.0,29.5,0.3,16.4,7.2,5.6,4.0,16.2,0.072
183,Joe Ingles,UTA,27,79,36,43,21.2,102.3,1.9,9.4,13.8,0.9,26.4,0.1,4.7,8.2,5.5,5.4,17.2,0.072
184,Tristan Thompson,CLE,24,82,53,29,26.8,104.5,4.7,17.4,26.9,0.4,10.6,0.7,33.7,8.6,7.1,6.0,23.6,0.072
185,Brandon Bass,BOS,30,82,40,42,23.5,103.5,3.2,13.1,19.8,0.5,12.5,0.4,22.1,7.6,6.8,5.9,22.5,0.071
186,Alex Len,PHX,22,69,35,34,22.0,102.9,4.5,19.6,29.9,0.5,12.6,1.5,62.9,8.5,6.6,7.5,20.3,0.071
187,Wayne Ellington,LAL,27,65,18,47,25.8,104.2,2.8,10.5,15.2,0.5,14.0,0.0,1.3,7.6,6.3,6.9,23.1,0.071
188,Ersan Ilyasova,MIL,28,58,26,32,22.7,103.1,3.4,15.7,23.6,0.6,13.5,0.3,18.6,7.5,6.3,5.3,19.1,0.071
189,Kendrick Perkins,CLE,30,68,38,30,16.9,100.0,3.4,19.0,28.9,0.2,9.6,0.6,37.2,5.7,4.6,4.3,14.3,0.071
190,Elfrid Payton,ORL,21,82,25,57,30.3,105.7,3.0,9.9,14.7,1.7,32.9,0.2,9.4,10.4,7.4,7.9,26.3,0.070
191,Dewayne Dedmon,ORL,25,59,17,42,14.3,97.6,3.0,20.8,30.8,0.3,10.6,0.8,57.5,5.0,2.9,3.5,11.4,0.070
192,Kris Humphries,WAS,30,64,37,27,21.0,102.4,4.7,21.6,32.2,0.5,18.5,0.4,17.5,6.7,5.9,5.0,17.0,0.070
193,Jonas Jerebko,BOS,28,75,37,38,16.4,99.2,2.5,15.6,22.7,0.6,21.3,0.2,23.7,5.0,4.0,3.3,13.2,0.070
194,Garrett Temple,WAS,29,52,28,24,14.1,98.0,1.3,8.5,12.5,0.8,33.6,0.2,12.7,4.4,3.4,2.9,9.6,0.069
195,James Ennis III,MIA,24,62,27,35,17.0,100.2,2.0,12.1,19.1,0.4,15.3,0.3,15.9,5.5,5.0,3.6,13.6,0.069
196,Shabazz Napier,MIA,23,51,24,27,19.8,101.9,1.9,10.2,15.3,0.8,24.4,0.1,4.5,6.8,4.9,5.1,16.1,0.069
197,Joel Freeland,POR,28,48,34,14,12.8,96.4,2.7,19.3,29.3,0.2,9.7,0.5,32.4,4.1,3.8,3.1,12.4,0.068
198,Tony Snell,CHI,23,72,43,29,19.6,102.1,2.0,9.6,14.5,0.4,17.8,0.2,7.5,6.2,5.3,5.4,16.0,0.068
199,Brian Roberts,CHA,29,72,30,42,18.5,101.3,1.3,7.0,10.3,0.5,20.1,0.1,4.1,5.3,5.4,4.4,14.9,0.068
200,Quincy Acy,NYK,24,68,12,56,18.9,101.9,3.3,17.6,26.9,0.4,12.4,0.3,18.6,7.0,4.7,4.4,15.2,0.068
201,Arron Afflalo,POR,29,78,35,43,32.1,106.4,2.8,8.5,12.5,0.5,14.1,0.1,3.1,10.5,8.9,9.3,29.5,0.067
202,Dante Cunningham,NOP,28,66,37,29,25.0,104.5,2.8,11.3,16.7,0.7,21.1,0.6,17.9,7.5,6.9,6.9,24.7,0.067
203,Danilo Gallinari,DEN,26,59,23,36,24.2,104.3,3.2,13.0,19.8,0.8,19.0,0.3,15.9,7.4,7.6,6.2,20.6,0.067
204,Meyers Leonard,POR,23,55,32,23,15.4,99.3,3.7,22.0,31.7,0.2,10.5,0.3,21.5,5.1,4.3,4.0,11.3,0.067
205,Francisco Garcia,HOU,33,14,10,4,14.3,98.0,1.0,6.6,11.5,0.6,26.5,0.4,18.5,4.1,5.1,3.4,13.1,0.066
206,Langston Galloway,NYK,23,45,12,33,32.4,106.6,3.4,10.8,16.6,1.2,24.2,0.3,7.5,11.1,9.0,9.1,29.5,0.066
207,Devin Harris,DAL,32,76,45,31,22.2,103.7,1.6,7.2,11.4,1.0,27.3,0.2,8.5,6.4,6.9,6.6,18.3,0.066
208,Kevin Garnett,MIN,39,47,20,27,20.3,102.6,5.6,28.9,41.5,1.0,26.9,0.4,21.5,6.7,5.2,5.5,16.6,0.066
209,Jon Leuer,MEM,26,63,45,18,13.1,97.4,2.5,18.8,29.7,0.3,10.4,0.1,12.3,3.6,3.5,3.5,10.7,0.065
210,Gigi Datome,BOS,27,21,11,10,10.0,91.6,1.2,11.6,18.3,0.1,6.5,0.3,29.2,2.5,3.4,1.1,7.0,0.065
211,Joe Johnson,BKN,34,80,38,42,34.9,107.0,4.1,12.2,18.3,0.7,14.4,0.2,6.4,10.6,9.6,9.8,31.1,0.065
212,Dennis Schroder,ATL,21,77,57,20,19.7,102.4,1.8,8.9,13.8,0.6,20.6,0.1,3.2,6.8,6.1,4.5,15.3,0.065
213,Matthew Dellavedova,CLE,24,67,43,24,20.6,103.0,1.3,6.6,9.9,0.4,13.0,0.0,2.0,7.4,5.2,4.1,16.9,0.065
214,Thomas Robinson,PHI,24,54,26,28,14.8,99.3,3.9,25.0,36.9,0.6,22.1,0.4,26.3,5.4,3.9,4.6,12.4,0.065
215,Russ Smith,MEM,24,12,7,5,5.4,78.7,0.4,6.8,10.0,0.3,18.8,0.0,0.0,2.1,1.3,1.6,3.8,0.065
216,Luol Deng,MIA,30,72,33,39,33.6,107.0,3.8,11.5,17.9,0.9,16.6,0.3,9.5,11.7,9.3,7.8,29.4,0.064
217,Jusuf Nurkic,DEN,20,62,21,41,17.8,101.7,4.1,22.5,33.3,0.8,27.2,1.1,53.5,5.9,5.1,4.7,14.7,0.064
218,Jae Crowder,BOS,24,82,47,35,20.1,103.0,2.7,13.2,20.4,0.9,23.8,0.3,20.3,6.1,6.1,4.9,18.3,0.064
219,Cory Jefferson,BKN,24,50,18,32,10.6,94.7,2.0,17.3,26.4,0.2,13.2,0.4,45.7,3.7,3.0,3.1,9.1,0.064
220,Kostas Papanikolaou,HOU,24,43,29,14,18.5,102.1,1.8,9.8,15.8,0.7,18.8,0.3,17.6,7.2,5.4,5.5,17.5,0.063
221,Damjan Rudez,IND,29,68,28,40,15.4,100.0,0.6,3.7,5.3,0.2,12.6,0.1,6.4,5.1,3.6,3.6,11.9,0.063
222,Jabari Parker,MIL,20,25,13,12,29.5,106.4,3.5,12.1,19.6,1.2,20.7,0.2,6.9,10.6,8.6,8.6,26.3,0.063
223,Mike Scott,ATL,26,68,52,16,16.5,100.9,2.3,13.3,20.6,0.4,14.0,0.0,3.3,5.3,4.6,3.6,12.7,0.063
224,Sergey Karasev,BKN,21,33,12,21,16.8,101.4,1.3,7.8,11.9,0.7,25.3,0.0,1.7,5.9,5.0,5.7,14.5,0.063
225,Lou Williams,TOR,28,80,48,32,25.2,105.3,1.6,6.4,10.2,1.1,27.2,0.1,6.2,7.2,7.2,6.2,22.9,0.063
226,Evan Fournier,ORL,22,58,19,39,28.6,106.1,2.2,7.8,11.6,0.7,15.6,0.0,1.8,10.6,7.1,7.7,24.8,0.062
227,Drew Gooden,WAS,33,51,31,20,16.9,101.3,3.0,16.6,24.8,0.4,17.1,0.2,11.1,5.8,4.6,4.0,12.5,0.062
228,Ty Lawson,DEN,27,75,29,46,35.5,107.6,2.6,7.2,10.8,1.2,21.5,0.1,3.5,11.8,10.1,10.2,32.9,0.062
229,Kendall Marshall,MIL,23,28,13,15,14.9,99.6,0.9,6.3,9.9,0.8,28.4,0.0,0.0,4.9,4.2,2.5,12.2,0.062
230,James Johnson,TOR,28,70,40,30,19.6,103.1,2.8,14.2,22.8,0.8,23.1,1.0,50.4,6.4,6.5,4.5,16.5,0.062
231,Shelvin Mack,ATL,25,55,37,18,15.1,100.1,1.3,8.6,13.1,0.5,22.2,0.0,3.1,4.9,3.4,3.2,10.9,0.062
232,Brook Lopez,BKN,27,72,34,38,29.2,106.3,4.5,15.2,22.7,0.6,15.6,1.8,68.5,8.4,7.9,8.3,26.3,0.062
233,Gary Neal,MIN,30,54,24,30,22.1,104.0,2.1,9.5,14.2,0.4,15.0,0.0,0.8,6.4,6.0,5.9,18.3,0.062
234,Kent Bazemore,ATL,25,75,53,22,17.6,102.2,2.7,14.5,22.9,0.7,22.9,0.4,24.8,6.3,5.8,4.8,14.4,0.061
235,Victor Claver,POR,26,10,6,4,7.6,87.7,1.7,22.7,32.7,0.1,6.3,0.1,14.3,1.3,1.6,1.2,5.6,0.061
236,Sebastian Telfair,OKC,30,16,4,12,20.4,102.9,1.8,8.8,13.3,0.6,24.4,0.0,0.0,7.8,5.8,4.8,18.0,0.061
237,Caron Butler,DET,35,78,30,48,20.8,103.6,2.2,11.1,16.1,0.6,18.5,0.1,2.9,6.3,5.4,5.0,18.0,0.061
238,Henry Sims,PHI,25,73,14,59,19.2,102.9,3.3,17.0,26.5,0.5,14.8,0.4,19.6,8.5,5.5,6.6,17.3,0.061
239,Mitch McGary,OKC,23,32,20,12,15.2,100.8,3.5,21.8,30.5,0.5,22.5,0.5,38.1,5.2,3.5,4.6,14.4,0.061
240,John Jenkins,ATL,24,24,13,11,12.4,97.9,1.5,11.5,18.1,0.4,18.9,0.0,0.0,4.0,3.2,3.6,8.9,0.061
241,Patrick Patterson,TOR,26,81,49,32,26.6,105.8,3.8,14.5,23.3,0.7,17.7,0.5,24.7,7.3,7.7,6.1,23.7,0.061
242,Amir Johnson,TOR,28,75,44,31,26.4,105.8,4.0,14.6,22.3,0.6,15.4,0.8,31.1,8.7,8.0,7.2,24.3,0.061
243,Nikola Vucevic,ORL,24,74,21,53,34.2,107.5,7.7,23.6,34.4,0.7,12.9,0.7,29.8,12.1,7.9,9.2,29.9,0.060
244,Marreese Speights,GSW,27,76,62,14,15.9,101.2,2.8,16.8,27.0,0.3,8.7,0.4,23.0,5.1,5.0,4.8,15.8,0.060
245,Phil Pressey,BOS,24,50,22,28,12.0,97.2,1.3,10.4,16.5,0.6,26.3,0.1,10.0,3.9,3.9,2.6,10.7,0.060
246,Tayshaun Prince,DET,35,58,27,31,24.1,105.0,2.7,11.4,17.2,0.5,14.1,0.3,11.6,7.2,6.4,5.0,21.0,0.060
247,Dwyane Wade,MIA,33,62,28,34,31.8,107.1,2.6,8.5,13.2,1.2,22.6,0.3,11.7,11.3,8.6,8.3,28.6,0.060
248,Ish Smith,PHI,26,55,24,31,15.1,100.7,1.5,10.0,15.4,0.7,23.2,0.1,6.1,5.8,4.0,4.5,12.8,0.060
249,Otto Porter Jr.,WAS,22,74,41,33,19.4,103.2,2.0,10.3,15.5,0.6,21.7,0.4,22.2,6.2,5.6,4.2,15.2,0.060
250,Brandan Wright,PHX,27,75,37,38,19.3,103.2,2.6,12.9,21.1,0.7,19.7,1.3,56.6,6.3,5.5,6.1,17.3,0.059
251,Chris Kaman,POR,33,74,47,27,18.9,103.1,4.5,23.5,34.9,0.2,9.9,0.7,45.4,6.0,5.2,4.8,16.7,0.059
252,Anthony Tolliver,DET,30,76,36,40,18.9,103.3,2.4,13.4,20.4,0.3,10.3,0.2,13.1,6.7,5.4,5.1,17.4,0.059
253,Victor Oladipo,ORL,23,72,22,50,35.7,107.8,3.5,10.2,14.9,1.7,27.3,0.3,9.7,12.3,8.0,9.7,30.5,0.059
254,Austin Rivers,LAC,22,76,46,30,20.6,104.0,1.6,7.9,12.1,0.6,20.7,0.2,8.6,7.0,5.7,6.4,18.8,0.059
255,Marco Belinelli,SAS,29,62,41,21,22.4,104.8,2.1,9.5,14.1,0.5,15.3,0.0,2.5,8.1,6.2,6.6,21.1,0.059
256,Tobias Harris,ORL,22,68,20,48,34.8,107.7,5.3,15.4,22.9,1.0,18.3,0.5,18.5,12.3,8.6,8.8,29.6,0.058
257,Richard Jefferson,DAL,35,74,46,28,16.8,102.2,2.1,12.1,19.1,0.4,15.8,0.1,9.6,5.0,5.1,5.4,14.2,0.058
258,Jodie Meeks,DET,27,60,29,31,24.4,105.5,1.5,6.3,9.7,1.0,24.1,0.1,4.1,8.5,7.3,5.9,22.5,0.058
259,Nate Wolters,MIL,24,21,14,7,11.7,97.1,1.2,10.1,15.8,0.4,19.5,0.1,7.4,4.0,3.1,3.0,9.3,0.058
260,Shawn Marion,CLE,37,57,36,21,19.3,103.7,2.4,12.6,19.2,0.5,16.7,0.5,28.4,6.7,4.8,4.8,17.9,0.058
261,Greivis Vasquez,TOR,28,82,49,33,24.3,105.5,2.4,9.9,15.9,0.6,14.8,0.1,5.6,7.4,7.4,6.3,21.9,0.057
262,Kyle O'Quinn,ORL,25,51,15,36,16.2,101.9,3.0,18.4,27.9,0.6,23.1,0.8,46.4,5.9,5.4,3.8,12.6,0.057
263,Jarnell Stokes,MEM,21,19,12,7,6.6,87.5,0.9,13.7,20.9,0.3,14.7,0.3,45.5,2.5,1.1,2.5,4.8,0.057
264,Nikola Pekovic,MIN,29,31,9,22,26.3,106.1,4.7,18.1,26.4,0.6,15.4,0.4,21.4,9.6,7.2,7.7,25.1,0.057
265,Marcus Morris Sr.,PHX,25,81,39,42,25.2,106.0,3.9,15.1,23.0,0.8,19.4,0.2,8.7,8.9,7.3,7.9,23.7,0.057
266,Jamal Crawford,LAC,35,64,44,20,26.6,106.3,1.7,6.2,9.4,0.9,21.9,0.2,7.6,7.8,7.1,6.3,21.8,0.057
267,Anderson Varejao,CLE,32,26,16,10,24.4,105.7,4.3,19.1,27.9,0.7,20.4,0.6,28.6,8.9,5.3,6.0,23.5,0.056
268,Mike Muscala,ATL,23,40,26,14,12.6,98.8,1.7,12.9,20.4,0.4,17.6,0.5,34.5,4.6,3.5,2.8,9.8,0.056
269,Jordan Farmar,LAC,28,36,23,13,14.7,101.1,0.9,6.5,9.7,0.6,22.7,0.1,10.2,4.5,3.3,3.6,12.2,0.056
270,Jameer Nelson,DEN,33,63,25,38,22.3,105.0,1.8,8.1,12.3,0.7,21.2,0.1,5.6,6.8,6.3,5.6,17.7,0.056
271,J.J. Barea,DAL,31,77,49,28,17.7,103.0,1.4,8.1,12.5,0.4,14.5,0.0,0.7,4.7,4.6,5.9,14.7,0.056
272,Ramon Sessions,WAS,29,64,26,38,18.6,103.5,1.9,9.5,14.5,0.5,20.3,0.0,0.0,7.1,5.0,4.8,16.1,0.056
273,Cleanthony Early,NYK,24,39,6,33,16.6,102.8,1.9,12.2,17.9,0.6,23.3,0.3,17.9,6.3,4.0,3.6,13.4,0.055
274,D.J. Augustin,OKC,27,82,37,45,23.9,105.6,1.7,7.1,10.6,0.6,16.7,0.0,1.6,8.1,6.7,6.5,21.9,0.055
275,Nick Young,LAL,30,42,12,30,23.8,105.8,1.9,7.7,11.7,0.5,15.0,0.3,11.1,7.6,6.0,7.0,20.3,0.055
276,Glen Davis,LAC,29,74,52,22,12.2,98.9,1.7,13.4,20.3,0.6,26.8,0.3,26.6,4.0,3.2,3.8,9.6,0.055
277,Jarrett Jack,BKN,31,80,36,44,28.0,106.9,2.8,9.9,15.2,0.9,24.1,0.2,6.8,9.8,8.3,8.4,25.5,0.055
278,David Lee,GSW,32,49,37,12,18.5,103.6,3.6,19.0,29.9,0.6,16.1,0.5,29.9,5.4,5.6,5.8,15.9,0.055
279,Lou Amundson,NYK,32,53,17,36,17.7,103.6,3.3,18.8,28.1,0.4,16.2,1.0,46.8,5.8,4.4,5.3,15.5,0.053
280,Robert Sacre,LAL,26,67,19,48,16.9,103.0,2.1,12.7,18.6,0.4,17.2,0.6,47.3,5.2,4.4,4.3,14.8,0.053
281,Leandro Barbosa,GSW,32,66,54,12,14.9,101.7,1.0,6.6,10.5,0.6,22.5,0.1,7.5,4.8,5.1,4.6,13.5,0.053
282,Thaddeus Young,BKN,27,76,25,51,32.0,107.9,3.7,12.1,18.7,1.6,29.2,0.3,12.3,10.9,9.4,8.8,31.2,0.053
283,Marcus Thornton,PHX,28,48,19,29,15.0,101.7,1.3,8.7,13.0,0.6,23.7,0.1,13.7,5.3,4.0,4.1,13.3,0.053
284,Reggie Bullock Jr.,PHX,24,36,19,17,9.4,94.9,1.4,14.0,19.9,0.3,17.9,0.1,12.1,2.3,2.0,1.9,7.8,0.053
285,Maurice Harkless,ORL,22,45,9,36,15.0,102.1,1.5,10.4,14.9,0.7,26.0,0.2,15.5,5.3,3.5,4.1,12.2,0.052
286,Allen Crabbe,POR,23,51,36,15,13.4,100.9,1.3,9.2,14.0,0.4,19.6,0.3,23.1,4.6,3.8,3.8,12.5,0.052
287,Clint Capela,HOU,21,12,8,4,7.5,92.4,2.2,21.8,33.8,0.1,7.7,0.8,52.9,2.6,2.3,2.6,6.8,0.052
288,Chris Copeland,IND,31,50,19,31,16.5,103.1,1.8,10.6,15.0,0.2,12.8,0.2,13.9,5.6,4.0,5.0,13.4,0.052
289,Elton Brand,ATL,36,36,25,11,13.5,100.8,2.0,14.4,23.2,0.5,17.5,0.7,45.5,4.6,4.7,3.3,9.8,0.052
290,Rudy Gay,SAC,28,68,25,43,35.4,108.4,4.4,12.4,18.6,1.0,20.8,0.6,20.2,13.4,9.8,12.2,32.5,0.052
291,Dorell Wright,POR,29,48,28,20,12.3,100.1,2.0,15.7,22.8,0.4,25.6,0.2,19.0,3.4,3.1,3.6,10.5,0.051
292,Jonas Valanciunas,TOR,23,80,47,33,26.2,106.9,6.0,22.9,34.4,0.4,10.9,1.2,47.5,8.5,7.8,7.3,23.5,0.051
293,Larry Drew II,PHI,25,12,4,8,18.3,104.1,1.2,6.9,11.4,0.5,14.3,0.0,0.0,8.6,5.4,5.1,16.0,0.050
294,Travis Wear,NYK,24,51,7,44,13.2,101.0,1.5,11.6,18.2,0.3,12.8,0.2,19.3,4.8,3.0,3.3,10.4,0.050
295,Toney Douglas,NOP,29,12,7,5,14.7,102.1,1.7,11.1,17.4,0.9,42.3,0.3,16.7,4.2,4.8,3.0,13.7,0.050
296,Devyn Marble,ORL,22,16,3,13,13.0,102.0,1.6,12.7,18.8,0.6,19.1,0.1,11.8,3.6,3.7,3.6,13.3,0.050
297,Jason Maxiell,CHA,32,61,22,39,14.4,102.3,1.9,12.8,19.1,0.3,16.5,0.7,41.9,4.2,4.5,3.7,11.6,0.050
298,Shane Larkin,NYK,22,76,16,60,24.5,106.7,1.9,8.4,13.2,1.2,32.9,0.1,5.2,9.2,6.3,5.5,21.1,0.049
299,Tyler Hansbrough,TOR,29,74,45,29,14.3,102.3,2.1,15.9,25.4,0.4,16.8,0.2,17.0,4.5,3.7,3.1,13.2,0.048
300,Justin Holiday,GSW,26,59,49,10,11.1,99.4,1.0,8.1,13.2,0.7,32.0,0.2,14.3,3.5,3.5,3.8,9.7,0.048
301,Alexey Shved,NYK,26,42,10,32,18.3,105.1,1.8,9.6,15.3,0.7,22.6,0.1,6.6,6.6,4.9,5.7,15.8,0.048
302,Ronnie Price,LAL,32,43,13,30,22.8,106.4,1.2,5.2,8.0,1.6,38.3,0.1,3.8,7.1,6.6,6.0,20.4,0.048
303,Pablo Prigioni,HOU,38,67,25,42,17.9,104.4,1.3,7.6,11.6,1.2,38.0,0.0,1.2,6.1,4.5,4.3,14.9,0.048
304,Elliot Williams,PHI,26,13,6,7,9.1,96.2,0.6,6.5,9.9,0.3,19.0,0.0,0.0,4.4,1.6,2.8,7.7,0.048
305,Spencer Hawes,LAC,27,73,52,21,17.5,104.4,3.1,17.3,26.0,0.3,12.5,0.7,50.0,5.6,5.1,4.6,13.1,0.048
306,Darius Miller,NOP,25,5,1,4,8.7,96.6,0.2,2.7,4.3,0.2,9.1,0.0,0.0,4.2,1.6,2.8,7.6,0.047
307,Cartier Martin,DET,30,23,7,16,8.6,95.7,0.9,10.4,14.5,0.1,9.7,0.0,8.3,2.0,1.7,2.0,6.9,0.047
308,Hassan Whiteside,MIA,26,48,18,30,23.8,106.8,7.0,29.3,44.1,0.6,17.6,2.6,76.4,8.7,5.9,5.8,19.9,0.047
309,Lance Thomas,NYK,27,62,20,42,24.0,107.0,2.1,8.9,13.6,0.6,18.8,0.1,4.7,9.4,5.8,6.4,23.3,0.047
310,Gal Mekel,DAL,27,4,2,2,10.9,98.8,0.3,2.3,3.2,0.5,50.0,0.0,0.0,4.5,4.0,3.8,10.5,0.046
311,Channing Frye,ORL,32,75,23,52,24.9,107.2,3.5,15.1,22.1,0.6,15.6,0.5,31.2,8.8,5.9,6.9,22.4,0.046
312,Jeff Adrien,HOU,29,17,1,16,12.7,101.6,3.2,24.4,37.5,0.2,10.5,0.5,52.9,4.4,3.6,4.5,12.1,0.046
313,Tony Wroten,PHI,22,30,4,26,29.8,108.2,2.1,7.3,11.9,1.6,28.1,0.3,7.8,14.2,9.2,9.6,26.9,0.046
314,Norris Cole,NOP,26,75,37,38,24.4,107.0,1.9,8.0,12.7,0.8,21.9,0.2,7.7,7.1,7.0,5.7,21.5,0.046
315,Kenneth Faried,DEN,25,75,30,45,27.8,107.8,5.7,20.9,30.3,0.8,20.1,0.8,29.5,8.6,7.1,7.9,25.3,0.046
316,JaKarr Sampson,PHI,22,74,17,57,15.3,104.0,1.7,11.2,18.0,0.5,16.2,0.4,17.8,7.0,4.7,5.5,14.0,0.046
317,Randy Foye,DEN,31,50,15,35,21.7,106.5,1.5,7.1,10.9,0.7,17.4,0.2,12.4,7.3,6.0,5.3,18.9,0.046
318,Bryce Cotton,UTA,22,15,9,6,10.6,100.6,1.0,9.7,13.2,0.3,10.3,0.0,0.0,4.4,2.6,2.4,9.3,0.046
319,Greg Smith,DAL,24,42,27,15,8.6,96.4,1.3,13.1,21.2,0.2,12.1,0.3,34.4,2.2,3.0,2.2,7.0,0.046
320,Festus Ezeli,GSW,25,46,39,7,10.9,99.8,2.1,16.5,25.9,0.2,8.4,0.9,51.9,4.2,3.3,3.6,10.4,0.046
321,Tarik Black,LAL,23,63,25,38,19.0,105.3,3.6,20.1,28.9,0.3,11.1,0.4,29.3,6.3,4.2,5.4,16.2,0.045
322,Wilson Chandler,DEN,28,78,28,50,31.7,108.6,4.9,15.5,22.8,0.7,16.4,0.4,13.3,10.7,8.9,9.4,28.9,0.045
323,Joey Dorsey,HOU,31,69,48,21,12.4,101.8,2.6,20.5,31.8,0.6,22.7,0.4,33.3,4.6,3.3,4.1,11.3,0.044
324,JJ Hickson,DEN,26,73,26,47,19.3,105.8,4.1,20.5,31.8,0.5,15.1,0.5,28.7,7.7,6.0,5.2,17.0,0.044
325,Kyle Singler,OKC,27,80,36,44,21.8,106.6,2.0,9.1,13.3,0.6,18.5,0.3,12.5,7.4,6.2,5.2,20.3,0.044
326,Jeremy Evans,UTA,27,38,19,19,7.0,93.5,1.2,15.5,23.7,0.3,22.4,0.3,30.8,2.7,2.0,1.5,5.4,0.044
327,Amar'e Stoudemire,DAL,32,59,19,40,21.1,106.3,3.7,18.7,29.5,0.5,16.2,0.6,45.2,7.2,5.5,4.9,16.8,0.044
328,Matt Bonner,SAS,35,72,49,23,13.0,102.4,1.2,9.3,13.8,0.1,7.5,0.2,12.0,4.0,3.4,4.1,11.4,0.043
329,Alexis Ajinca,NOP,27,68,41,27,14.1,103.2,3.1,22.0,33.9,0.3,16.3,0.8,41.5,4.7,4.3,3.8,13.2,0.043
330,Jerrelle Benimon,DEN,23,2,2,0,1.4,0.0,1.0,40.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043
331,Gerald Green,PHX,29,74,34,40,19.5,106.1,2.1,10.4,16.4,0.6,18.3,0.2,9.4,6.8,5.9,6.0,18.2,0.043
332,Joel Anthony,DET,32,49,25,24,8.3,96.5,1.2,14.2,20.5,0.2,18.2,1.0,77.8,2.6,2.7,1.6,6.3,0.043
333,Miles Plumlee,MIL,26,73,34,39,16.4,104.8,2.8,17.7,26.9,0.6,19.6,0.9,52.4,5.6,5.3,4.4,16.1,0.043
334,Jason Thompson,SAC,28,81,29,52,24.6,107.5,4.8,19.5,29.2,0.4,12.2,0.7,34.5,8.9,6.5,8.6,21.8,0.043
335,Mason Plumlee,BKN,25,82,38,44,21.3,106.6,4.1,19.8,30.6,0.8,24.7,0.8,44.1,7.3,6.3,6.4,19.2,0.043
336,Ryan Kelly,LAL,24,52,11,41,23.7,107.4,2.6,10.9,15.9,0.6,19.2,0.5,21.8,6.9,6.2,7.3,21.0,0.042
337,Spencer Dinwiddie,DET,22,34,12,22,13.4,103.1,1.3,10.0,15.0,0.6,23.2,0.2,13.6,4.0,4.1,2.7,11.7,0.042
338,Earl Clark,BKN,27,10,6,4,9.3,100.0,2.2,21.0,31.4,0.3,25.0,0.4,40.0,5.0,2.3,3.1,8.0,0.042
339,Nate Robinson,DEN,31,42,22,20,14.1,103.7,0.8,5.2,8.1,0.5,21.5,0.1,5.4,5.3,4.4,3.4,10.3,0.041
340,Bernard James,DAL,30,16,6,10,9.9,100.0,1.3,12.8,18.6,0.1,8.7,0.9,62.5,4.5,2.6,3.4,6.6,0.041
341,Xavier Henry,LAL,24,9,1,8,9.5,99.4,0.2,2.7,4.5,0.3,14.3,0.0,0.0,2.6,2.4,2.6,6.7,0.041
342,Ryan Anderson,NOP,27,61,33,28,27.5,108.4,3.1,11.4,17.4,0.5,14.2,0.3,9.9,8.2,7.5,7.9,27.5,0.041
343,Cole Aldrich,NYK,26,61,11,50,16.0,105.1,3.9,24.9,38.9,0.6,24.2,1.1,63.7,6.0,4.6,3.9,13.6,0.041
344,Jordan Adams,MEM,20,30,14,16,8.3,97.8,0.6,7.5,11.6,0.5,29.6,0.2,50.0,2.8,1.5,2.4,6.3,0.041
345,Lester Hudson,LAC,30,5,5,0,11.1,100.9,1.4,12.1,18.4,1.2,46.2,0.2,20.0,6.0,3.2,4.4,5.2,0.041
346,Kevin Seraphin,WAS,25,79,45,34,15.6,104.6,2.5,15.9,24.0,0.1,7.2,0.7,43.1,5.1,4.3,3.3,11.5,0.040
347,Nick Johnson,HOU,22,28,18,10,9.4,100.0,0.9,8.9,13.5,0.3,17.5,0.1,9.4,3.6,2.9,3.8,9.3,0.040
348,Hedo Turkoglu,LAC,36,62,42,20,11.4,102.1,1.5,13.5,19.2,0.3,17.1,0.1,12.7,3.5,3.0,3.4,9.0,0.040
349,Mike Miller,CLE,35,52,31,21,13.5,103.8,1.7,12.3,19.0,0.3,17.1,0.1,8.0,5.2,3.3,3.9,11.7,0.040
350,Aaron Gordon,ORL,19,47,14,33,17.0,105.8,2.6,15.1,22.8,0.4,16.0,0.5,32.8,6.3,4.1,4.0,14.8,0.040
