,Year,G_team,MP_team,FG_team,FGA_team,FG%_team,3P_team,3PA_team,3P%_team,2P_team,2PA_team,2P%_team,FT_team,FTA_team,FT%_team,ORB_team,DRB_team,TRB_team,AST_team,STL_team,BLK_team,TOV_team,PF_team,PTS_team,G_opponent,MP_opponent,FG_opponent,FGA_opponent,FG%_opponent,3P_opponent,3PA_opponent,3P%_opponent,2P_opponent,2PA_opponent,2P%_opponent,FT_opponent,FTA_opponent,FT%_opponent,ORB_opponent,DRB_opponent,TRB_opponent,AST_opponent,STL_opponent,BLK_opponent,TOV_opponent,PF_opponent,PTS_opponent,W_misc,L_misc,PW_misc,PL_misc,MOV_misc,SOS_misc,SRS_misc,ORtg_misc,DRtg_misc,Pace_misc,FTr_misc,3PAr_misc,eFG%_misc,TOV%_misc,ORB%_misc,FT/FGA_misc,eFG%.1_misc,TOV%.1_misc,DRB%_misc,FT/FGA.1_misc,Arena_misc,Attendance_misc
0,2003,82.0,19930,3091,6856,0.451,486,1367,0.356,2605,5489,0.475,1562,2129,0.734,1078,2554,3632,1909,639,470,1192,1874,8230,82.0,19930,2976,6725,0.443,465,1223,0.38,2511,5502,0.456,1622,2133,0.76,957,2495,3452,1753,644,311,1190,1916,8039,50,32,48,34,2.33,0.38,2.71,107.2,104.7,92.5,0.311,0.199,0.486,13.3,30.2,0.228,0.477,13.4,72.7,0.241,STAPLES Center,777888
0,2004,82.0,19855,3028,6676,0.454,365,1115,0.327,2663,5561,0.479,1631,2352,0.693,1001,2535,3536,1948,682,379,1132,1732,8052,82.0,19855,2920,6640,0.44,420,1247,0.337,2500,5393,0.464,1472,1964,0.749,922,2558,3480,1708,616,308,1254,2024,7732,56,26,52,30,3.9,0.45,4.35,105.5,101.3,92.3,0.352,0.167,0.481,12.8,28.1,0.244,0.471,14.3,73.3,0.222,STAPLES Center,777757
0,2005,82.0,19780,2895,6629,0.437,644,1813,0.355,2251,4816,0.467,1661,2137,0.777,1028,2511,3539,1672,508,344,1176,1794,8095,82.0,19780,3141,6928,0.453,549,1522,0.361,2592,5406,0.479,1507,1931,0.78,1023,2453,3476,2001,627,420,965,1814,8338,34,48,33,49,-2.96,0.64,-2.32,108.1,111.4,90.8,0.322,0.273,0.485,13.4,29.5,0.251,0.493,11.0,71.1,0.218,STAPLES Center,770494
0,2006,82.0,19855,2992,6607,0.453,552,1583,0.349,2440,5024,0.486,1618,2172,0.745,970,2488,3458,1734,628,350,1143,1894,8154,82.0,19855,2945,6547,0.45,474,1342,0.353,2471,5205,0.475,1585,2123,0.747,893,2399,3292,1730,536,354,1158,1925,7949,45,37,48,34,2.5,0.03,2.53,108.4,105.7,90.9,0.329,0.24,0.495,13.1,28.8,0.245,0.486,13.4,73.6,0.242,STAPLES Center,774189
0,2007,82.0,20030,3103,6664,0.466,608,1724,0.353,2495,4940,0.505,1660,2221,0.747,886,2495,3381,1850,600,421,1273,1889,8474,82.0,20030,3097,6719,0.461,523,1462,0.358,2574,5257,0.49,1763,2320,0.76,955,2508,3463,1798,649,409,1208,1916,8480,42,40,41,41,-0.07,0.32,0.24,108.6,108.6,93.5,0.333,0.259,0.511,14.3,26.1,0.249,0.5,13.5,72.3,0.262,STAPLES Center,778415
0,2008,82.0,19780,3248,6818,0.476,662,1751,0.378,2586,5067,0.51,1746,2270,0.769,898,2722,3620,2003,654,438,1156,1691,8904,82.0,19780,3127,7022,0.445,554,1531,0.362,2573,5491,0.469,1501,1995,0.752,988,2521,3509,1793,634,368,1168,1850,8309,57,25,59,23,7.26,0.09,7.34,113.0,105.5,95.6,0.333,0.257,0.525,12.9,26.3,0.256,0.485,12.9,73.4,0.214,STAPLES Center,778877
0,2009,82.0,19780,3307,6981,0.474,547,1516,0.361,2760,5465,0.505,1607,2087,0.77,1015,2587,3602,1908,718,420,1103,1698,8768,82.0,19780,3050,6825,0.447,586,1700,0.345,2464,5125,0.481,1454,1931,0.753,959,2440,3399,1854,635,392,1275,1816,8140,65,17,61,21,7.66,-0.55,7.11,112.8,104.7,94.3,0.299,0.217,0.513,12.3,29.4,0.23,0.49,14.2,73.0,0.213,STAPLES Center,778877
0,2010,82.0,19830,3144,6875,0.457,532,1562,0.341,2612,5313,0.492,1519,1985,0.765,973,2662,3635,1730,612,400,1096,1592,8339,82.0,19830,3050,6840,0.446,520,1585,0.328,2530,5255,0.481,1332,1776,0.75,914,2546,3460,1792,573,363,1159,1737,7952,57,25,54,28,4.72,0.06,4.78,108.8,103.7,92.8,0.289,0.227,0.496,12.4,27.6,0.221,0.484,13.2,74.4,0.195,STAPLES Center,778877
0,2011,82.0,19830,3128,6757,0.463,524,1487,0.352,2604,5270,0.494,1541,1979,0.779,989,2616,3605,1801,602,422,1073,1555,8321,82.0,19830,3008,6888,0.437,558,1668,0.335,2450,5220,0.469,1246,1628,0.765,1002,2399,3401,1827,585,372,1116,1700,7820,57,25,58,24,6.11,-0.1,6.01,111.0,104.3,90.7,0.293,0.22,0.502,12.3,29.2,0.228,0.477,12.8,72.3,0.181,STAPLES Center,778877
0,2012,66.0,16065,2429,5319,0.457,362,1112,0.326,2067,4207,0.491,1202,1589,0.756,799,2251,3050,1485,390,351,997,1109,6422,66.0,16065,2492,5703,0.437,443,1274,0.348,2049,4429,0.463,901,1215,0.742,758,1946,2704,1446,556,302,745,1332,6328,41,25,36,30,1.42,0.54,1.96,106.0,104.4,90.5,0.299,0.209,0.491,14.2,29.1,0.226,0.476,10.7,74.8,0.158,STAPLES Center,626901
0,2013,82.0,19755,3041,6640,0.458,715,2015,0.355,2326,4625,0.503,1584,2289,0.692,942,2732,3674,1818,576,429,1232,1467,8381,82.0,19755,3253,7180,0.453,613,1718,0.357,2640,5462,0.483,1167,1594,0.732,947,2551,3498,1918,696,396,1061,1891,8286,45,37,44,38,1.16,0.32,1.48,107.8,106.6,94.4,0.345,0.303,0.512,13.9,27.0,0.239,0.496,11.9,74.3,0.163,STAPLES Center,778877
0,2014,82.0,19705,3139,6980,0.45,774,2032,0.381,2365,4948,0.478,1390,1835,0.757,745,2620,3365,2006,611,446,1239,1627,8442,82.0,19705,3440,7350,0.468,666,1843,0.361,2774,5507,0.504,1412,1942,0.727,1068,2950,4018,2112,790,387,1164,1580,8958,27,55,25,57,-6.29,0.96,-5.33,104.2,110.6,98.7,0.263,0.291,0.505,13.7,20.2,0.199,0.513,12.4,71.0,0.192,STAPLES Center,771974
0,2015,82.0,19930,3054,7020,0.435,532,1546,0.344,2522,5474,0.461,1433,1935,0.741,952,2647,3599,1715,578,366,1086,1741,8073,82.0,19930,3180,6817,0.466,697,1921,0.363,2483,4896,0.507,1577,2118,0.745,824,2797,3621,1966,611,396,1068,1589,8634,21,61,23,59,-6.84,0.67,-6.17,103.4,110.6,94.0,0.276,0.22,0.473,12.1,25.4,0.204,0.518,12.1,76.3,0.231,STAPLES Center,768244
0,2016,82.0,19730,2880,6956,0.414,639,2016,0.317,2241,4940,0.454,1583,2028,0.781,878,2645,3523,1478,593,337,1124,1662,7982,82.0,19730,3323,7023,0.473,700,2016,0.347,2623,5007,0.524,1420,1942,0.731,897,2915,3812,2022,617,458,1037,1573,8766,17,65,17,65,-9.56,0.64,-8.92,101.6,111.6,95.6,0.292,0.29,0.46,12.5,23.1,0.228,0.523,11.6,74.7,0.202,STAPLES Center,778877
0,2017,82.0,19705,3224,7164,0.45,730,2110,0.346,2494,5054,0.493,1397,1853,0.754,933,2636,3569,1716,674,320,1243,1698,8575,82.0,19705,3405,7053,0.483,830,2245,0.37,2575,4808,0.536,1499,1966,0.762,843,2801,3644,2110,698,440,1188,1520,9139,26,56,24,58,-6.88,0.58,-6.29,106.0,113.0,98.5,0.259,0.295,0.501,13.5,25.0,0.195,0.542,13.0,75.8,0.213,STAPLES Center,776917
0,2018,82.0,19905,3338,7248,0.461,822,2384,0.345,2516,4864,0.517,1364,1910,0.714,876,2927,3803,1949,633,388,1295,1736,8862,82.0,19905,3366,7374,0.456,855,2469,0.346,2511,4905,0.512,1402,1843,0.761,840,2835,3675,1932,682,447,1170,1679,8989,35,47,37,45,-1.55,0.11,-1.44,106.5,108.0,100.3,0.264,0.329,0.517,13.8,23.6,0.188,0.514,12.5,77.7,0.19,STAPLES Center,776327
0,2019,82.0,19780,3491,7425,0.47,847,2541,0.333,2644,4884,0.541,1336,1910,0.699,835,2985,3820,2096,618,440,1284,1701,9165,82.0,19780,3438,7610,0.452,971,2784,0.349,2467,4826,0.511,1459,1862,0.784,924,2918,3842,2053,683,421,1167,1706,9306,37,45,37,45,-1.72,0.39,-1.33,107.8,109.5,103.2,0.257,0.342,0.527,13.4,22.2,0.18,0.516,12.2,76.4,0.192,STAPLES Center,778877
0,2020,71.0,17090,3006,6269,0.48,782,2242,0.349,2224,4027,0.552,1260,1728,0.729,757,2490,3247,1803,612,468,1077,1471,8054,71.0,17090,2773,6187,0.448,827,2373,0.349,1946,3814,0.51,1270,1626,0.781,668,2333,3001,1662,585,263,1130,1544,7643,52,19,48,23,5.79,0.49,6.28,112.0,106.3,100.9,0.276,0.358,0.542,13.3,24.5,0.201,0.515,14.1,78.8,0.205,STAPLES Center,588907
0,2021,72.0,17455,2925,6197,0.472,796,2248,0.354,2129,3949,0.539,1241,1679,0.739,695,2490,3185,1775,562,386,1095,1377,7887,72.0,17455,2862,6221,0.46,818,2321,0.352,2044,3900,0.524,1144,1475,0.776,634,2392,3026,1776,593,327,1095,1530,7686,42,30,42,30,2.79,-0.03,2.77,109.9,107.1,98.7,0.271,0.363,0.536,13.6,22.5,0.2,0.526,13.7,79.7,0.184,STAPLES Center,23313
0,2022,82.0,19980,3415,7279,0.469,982,2826,0.347,2433,4453,0.546,1380,1884,0.732,782,2826,3608,1968,626,425,1191,1654,9192,82.0,19980,3491,7424,0.47,1032,2935,0.352,2459,4489,0.548,1428,1911,0.747,902,2920,3822,2154,684,338,1152,1647,9442,33,49,33,49,-3.05,-0.03,-3.08,110.3,113.3,100.1,0.259,0.388,0.537,12.8,21.1,0.19,0.54,12.2,75.8,0.192,Crypto.com Arena,764631
0,2023,82.0,19880,3516,7298,0.482,885,2558,0.346,2631,4740,0.555,1691,2182,0.775,818,2930,3748,2072,526,378,1154,1466,9608,82.0,19880,3607,7698,0.469,1028,2991,0.344,2579,4707,0.548,1319,1706,0.773,908,2770,3678,2104,624,416,1035,1760,9561,43,39,42,40,0.57,-0.15,0.43,114.5,113.9,101.3,0.299,0.351,0.542,12.3,22.8,0.232,0.535,10.9,76.3,0.171,Crypto.com Arena,763168
